trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,trans_num,unix_time,merch_lat,merch_long,is_fraud,trans_hour,trans_day_of_week,trans_month,age_at_transaction,distance_km,cc_num_masked,rejection_reason,run_id
2020-11-23 14:18:14,4906628655840914250,fraud_Collier LLC,home,54.08,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,4b4066e574160e484572563a034ca1fd,1385216294,25.235085,-80.52386800000001,0,14,0,11,33,107.9,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 15:11:21,4742883543039288059,fraud_Shanahan-Lehner,personal_care,29.05,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",b2f448e53ca6ae14dcb2ff2fd27d658e,1385219481,20.721004,-155.75376699999998,0,15,0,11,29,86.93,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 15:12:55,4906628655840914250,fraud_Bednar PLC,kids_pets,93.74,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,40d35efdfad8c3a2b394a1166eeb94da,1385219575,24.613819,-80.599458,0,15,0,11,33,79.27,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 17:49:32,4906628655840914250,fraud_Heaney-Marquardt,entertainment,1.55,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,7a0122fcc0588c34bf62a6f8e28ead7c,1385228972,23.767669,-81.584684,0,17,0,11,33,100.85,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 19:39:12,4742883543039288059,fraud_Rippin-VonRueden,health_fitness,109.38,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",bea7cc5bd8ddae7a12187facd1d17e49,1385235552,19.52426,-155.80983700000002,0,19,0,11,29,72.44,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 20:40:11,4906628655840914250,"fraud_Nicolas, Hills and McGlynn",entertainment,32.52,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,5487a68f2c45377065db444804364f8c,1385239211,23.784013,-80.551932,0,20,0,11,33,128.4,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 22:14:51,4906628655840914250,fraud_Hilpert-Conroy,kids_pets,1.72,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,0642bc21cf4d11bb7a4b586a86c54355,1385244891,24.094594,-80.96328100000001,0,22,0,11,33,75.46,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 22:15:58,4742883543039288059,fraud_Weber and Sons,food_dining,26.19,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",a1ed745a9b749ac896b39c78b7849264,1385244958,19.785263,-154.913372,0,22,0,11,29,54.77,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 23:26:54,4742883543039288059,fraud_Schmeler-Howe,personal_care,28.19,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",4e46b8704df2dada06fcba13bfd39ff2,1385249214,19.667538,-154.73808300000002,0,23,0,11,29,77.22,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-23 23:46:25,4742883543039288059,fraud_Hammes-Beatty,kids_pets,15.75,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",bf2bc5614e39b8bac31b84b39b619e55,1385250385,19.622533,-154.694905,0,23,0,11,29,83.7,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 01:56:17,4742883543039288059,fraud_Kutch and Sons,grocery_pos,125.49,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",13f5745cbde64dc226d9ae66ddaa9e30,1385258177,19.225135,-155.485906,0,1,1,11,29,90.0,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 09:51:43,4906628655840914250,fraud_McCullough Group,grocery_net,43.25,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,8eba6b129b95f571d68c41101cd1235e,1385286703,25.254185,-81.646653,0,9,1,11,33,71.68,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 11:05:38,4225990116481262579,fraud_Jast-McDermott,shopping_pos,8.53,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,f3978a1a6a08aa31a1e91c0f190b8acc,1385291138,19.878245,-154.632081,0,11,1,11,53,92.29,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 13:53:21,4742883543039288059,fraud_Pagac LLC,shopping_pos,3.36,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",f2a13f6a449a39f364293db137e07229,1385301201,19.812012,-154.871406,0,13,1,11,29,57.32,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 14:49:28,4906628655840914250,fraud_Schoen Ltd,kids_pets,132.5,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,189c92d488b50f1162d95cfe7d5666fa,1385304568,24.823172,-81.41648599999999,0,14,1,11,33,18.94,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 16:42:47,4742883543039288059,fraud_Deckow-Dare,food_dining,2.93,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",f2483c14328f7d2dde821c654b20cfd7,1385311367,21.016256,-156.172482,0,16,1,11,29,138.15,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 16:58:13,4742883543039288059,fraud_Schimmel-Olson,kids_pets,15.48,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",0663614e45a3536ce07f1d58a937c514,1385312293,19.619854,-155.654804,0,16,1,11,29,54.22,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 21:19:28,4906628655840914250,fraud_Waelchi-Wolf,kids_pets,75.26,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,a76c6be2773d0cf8c020d46bc7d6108b,1385327968,24.273624,-80.899591,0,21,1,11,33,64.75,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-24 21:54:10,4742883543039288059,fraud_Fritsch LLC,travel,1.45,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",87f8a93e6e16e88ccdd7aa046681c85a,1385330050,19.189644,-154.781975,0,21,1,11,29,111.63,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-25 04:19:57,4906628655840914250,fraud_Bins-Rice,gas_transport,53.13,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,96f3a4b9cda7cae31548a8457f9a1a3d,1385353197,23.656839,-81.42025600000001,0,4,2,11,33,111.13,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-25 12:24:17,4742883543039288059,fraud_Stoltenberg-Beatty,shopping_pos,86.54,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",9b00291a8c09d4f7a0313f3d6ae03f3a,1385382257,19.415509,-154.638071,0,12,2,11,29,102.42,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-26 01:54:02,4906628655840914250,fraud_Kuhic Inc,grocery_pos,40.66,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,3ddbd66915a8251db970dc164b58d703,1385430842,24.682856,-81.20166800000001,0,1,3,11,33,18.51,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-26 15:52:38,4906628655840914250,fraud_Kling-Ernser,entertainment,38.69,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,bd41c589dfa08f30b72f17b6f9fe0b18,1385481158,24.798449,-81.070027,0,15,3,11,33,35.32,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-26 16:26:17,4906628655840914250,fraud_Kihn-Fritsch,food_dining,7.71,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,7c33fcb188402b22f23b8dffe306e14a,1385483177,25.089192,-80.893134,0,16,3,11,33,68.99,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-26 16:30:58,4906628655840914250,fraud_Torphy-Goyette,shopping_pos,123.43,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,3b0a30f5a3da0257abe29ecbf54d969b,1385483458,24.704073,-80.427643,0,16,3,11,33,96.62,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-26 19:43:51,4906628655840914250,fraud_Jast Ltd,shopping_net,8.94,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,a434957e56618e7ffe4c21088e10ffd5,1385495031,24.226619,-81.680153,0,19,3,11,33,56.44,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-26 20:23:10,4742883543039288059,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,7.27,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1f60ecb74561f303b60cd7bff7fdc6fc,1385497390,19.056832,-155.744547,0,20,3,11,29,114.82,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-26 21:47:28,4906628655840914250,fraud_Tillman LLC,travel,9.01,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,2841e80ac90cc3414ea84e4fbde09942,1385502448,24.235894,-81.794663,0,21,3,11,33,62.61,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-27 07:38:15,4906628655840914250,fraud_Rodriguez Group,gas_transport,74.64,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,6a25022d8714ddacb159b9072e4d935b,1385537895,25.176642,-82.146163,0,7,4,11,33,96.37,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-27 08:46:14,4906628655840914250,fraud_Hintz-Bruen,grocery_net,38.3,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,ab50f6c3e1005fcc40700ad65d90e3b7,1385541974,25.479275,-80.787044,0,8,4,11,33,109.46,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-27 12:19:33,4742883543039288059,fraud_Pouros-Conroy,shopping_pos,5.56,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",29a63bc2abf278dd45edf643b5bd49b5,1385554773,20.586121,-156.268819,0,12,4,11,29,112.5,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-27 13:50:20,4906628655840914250,"fraud_Effertz, Welch and Schowalter",entertainment,3.59,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,f6899549c57939165214f11d5d67597a,1385560220,25.148942,-80.45948,0,13,4,11,33,108.04,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-27 14:46:05,4742883543039288059,fraud_Homenick LLC,personal_care,5.13,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",b9f404cba68a4d8ee07bfd4ddfede6af,1385563565,19.352458,-155.836093,0,14,4,11,29,89.51,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 01:57:01,4742883543039288059,fraud_Parisian and Sons,gas_transport,34.5,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",0173b6b8a02178bafd73eab250edd269,1385603821,19.562248,-155.982799,0,1,5,11,29,82.38,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 02:04:41,4742883543039288059,"fraud_Tillman, Dickinson and Labadie",gas_transport,38.27,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",bd9bf6457dc4d7644768cfb86a7018aa,1385604281,20.573682,-154.460645,0,2,5,11,29,112.61,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 03:32:25,4742883543039288059,fraud_Heller-Langosh,gas_transport,62.22,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",0ca609e5be83e7cab5c6dd7efce23363,1385609545,19.389637,-156.136459,0,3,5,11,29,107.08,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 04:09:22,4906628655840914250,"fraud_Casper, Hand and Zulauf",grocery_pos,72.29,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,5ead8db33a4e64204c778c6bbaff1466,1385611762,25.447779,-81.119501,0,4,5,11,33,91.97,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 07:29:59,4742883543039288059,fraud_Dach-Nader,misc_net,6.82,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",22b89fcb1302dcc835c445334c53c9e0,1385623799,20.450137,-155.831981,0,7,5,11,29,67.37,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 11:47:47,4742883543039288059,"fraud_Rohan, White and Aufderhar",misc_net,4.47,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",93f8f952cc30db8e84301d353b3ef97e,1385639267,20.133443,-155.39621,0,11,5,11,29,12.14,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 15:02:31,4906628655840914250,fraud_Hickle Group,shopping_pos,2.41,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,a4317cfa8819833a70cbc08f6bdae930,1385650951,24.396245,-81.335207,0,15,5,11,33,29.24,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 21:24:27,4225990116481262579,fraud_Bins-Howell,personal_care,87.89,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,cf246224604e27d6e0ce9ca127c49271,1385673867,20.015383,-155.28045,0,21,5,11,53,22.94,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 22:44:37,4742883543039288059,fraud_Kuhn LLC,shopping_pos,7.62,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",10c76d9d9e2d3453fc97fc2a245fe327,1385678677,19.761906,-154.723552,0,22,5,11,29,73.72,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-28 22:57:46,4906628655840914250,"fraud_Denesik, Powlowski and Pouros",home,61.29,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,f53c3fd2e65c9cfa58f8ed242870c7ed,1385679466,25.443589000000003,-81.511809,0,22,5,11,33,88.57,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 00:17:37,4906628655840914250,"fraud_Lind, Huel and McClure",gas_transport,67.27,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,dab61b52848b77feca442b4b09ceacbc,1385684257,23.656431,-82.081227,0,0,6,11,33,131.81,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 01:13:15,4906628655840914250,fraud_Smitham-Schiller,grocery_net,96.57,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1523fe952dcc6a031c62f61424728ad4,1385687595,24.29628,-81.726203,0,1,6,11,33,52.99,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 01:21:20,4742883543039288059,"fraud_Olson, Becker and Koch",gas_transport,87.15,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",2f3a6a0698bf0093f95de13a83b8a299,1385688080,20.347447,-156.01226599999998,0,1,6,11,29,75.93,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 02:03:03,4742883543039288059,fraud_Conroy-Cruickshank,gas_transport,59.38,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",76422a3801e35a576fb337df286a54c4,1385690583,19.272199,-155.67025,0,2,6,11,29,89.65,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 07:35:21,4225990116481262579,fraud_Spencer-Runolfsson,misc_pos,3.08,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,7facba7f866e037d752de0be38f22f9c,1385710521,19.429207,-156.398992,0,7,6,11,53,119.87,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 16:42:13,4906628655840914250,fraud_Macejkovic-Lesch,shopping_pos,635.82,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,c77408a1314e3f42923c78b15031048d,1385743333,24.915595,-81.94263000000001,0,16,6,11,33,63.51,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 18:03:54,4225990116481262579,"fraud_Lang, Towne and Schuppe",kids_pets,50.23,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,67af73bb02a81b5e6090e12d9e3ea644,1385748234,20.854072,-155.481119,0,18,6,11,53,85.78,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 19:28:31,4742883543039288059,"fraud_Lesch, D'Amore and Brown",food_dining,50.71,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",4465502e8e46507707630d51d529dc8a,1385753311,20.543057,-154.437237,0,19,6,11,29,112.92,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 19:56:54,4225990116481262579,fraud_Brown Inc,kids_pets,219.89,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,43b8bafbac59ba419ac795fde8ed6c3f,1385755014,20.590602,-155.859005,0,19,6,11,53,68.45,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 20:33:32,4225990116481262579,fraud_Hamill-D'Amore,health_fitness,29.98,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,9047660da5a4d2e60ac8d8d8755fbd9c,1385757212,20.714421,-156.065842,0,20,6,11,53,92.53,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 21:30:58,4906628655840914250,fraud_Erdman-Schaden,personal_care,7.5,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,9a7c8b278c81694e652adc93eeeb53e6,1385760658,24.199158,-81.150976,0,21,6,11,33,55.91,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-29 22:49:03,4906628655840914250,fraud_Watsica LLC,personal_care,3.51,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,36b032db39521e1bfe04dfc185293808,1385765343,24.964091,-81.528031,0,22,6,11,33,37.31,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-30 00:33:01,4906628655840914250,"fraud_Rowe, Batz and Goodwin",grocery_pos,74.2,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,c768cbfe04d2894cf4ed84d5cb3badca,1385771581,24.702867,-80.788038,0,0,0,11,33,60.28,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-30 01:50:43,4742883543039288059,"fraud_Zieme, Bode and Dooley",gas_transport,48.98,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",279522cd4ec473f17c95affeb39b7a4b,1385776243,19.090099,-156.296025,0,1,0,11,29,142.39,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-30 05:01:41,4225990116481262579,fraud_Towne LLC,misc_pos,7.14,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,136194d5ff95e348012d5c170a035f0c,1385787701,19.166805,-156.173263,0,5,0,11,53,124.59,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-30 06:35:32,4906628655840914250,fraud_Murray-Smitham,grocery_pos,55.83,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,4568546307227cbea197227417d974e3,1385793332,25.350165,-80.88075699999999,0,6,0,11,33,92.3,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-30 11:41:33,4742883543039288059,fraud_Koss and Sons,gas_transport,40.36,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",b0dae7846751e3e6080d93b08a8ebe79,1385811693,20.845548,-155.055684,0,11,0,11,29,96.71,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-11-30 12:15:39,4906628655840914250,fraud_Johns Inc,entertainment,67.67,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,6a83f5767c3c0f42738d6b3beb11bcd0,1385813739,24.470464,-81.530218,0,12,0,11,33,25.45,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
